category	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Quan	Nước ngoài	1599042621.0	1609991922.0	10949301.0	False	50%	False	48.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	29600000000.0	59200000000.0	29600000000.0	59200000000.0	29600000000.0	59200000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1584602128.0	1609991922.0	25389794.0	False	None	False	9.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	44290000000.0	-1.0	44290000000.0	-1.0	44290000000.0	0.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	Nước ngoài	1597129121.0	1609991922.0	12862801.0	False	30%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	11554800000.0	16506900000.0	11554800000.0	16506900000.0	11554800000.0	16506900000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1600931483.0	1609991922.0	9060439.0	False	None	False	24.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	29040000000.0	-1.0	44010000000.0	-1.0	29040000000.0	0.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	Nước ngoài	1598602846.0	1609991922.0	11389076.0	False	None	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	66380000000.0	-1.0	66380000000.0	-1.0	66380000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1599653282.0	1609991922.0	10338640.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	53130000000.0	-1.0	53130000000.0	-1.0	53130000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1597280232.0	1609991922.0	12711690.0	False	None	False	45.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	46520000000.0	-1.0	46520000000.0	-1.0	46520000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1597073573.0	1609991922.0	12918349.0	False	18%	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	30970000000.0	37640000000.0	30970000000.0	37640000000.0	30970000000.0	37640000000.0	None	0.0	0.0	0.0	False	False	4.0	0.0	0.0
Quan	Nước ngoài	1595257746.0	1609991922.0	14734176.0	False	None	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	13340000000.0	-1.0	48160000000.0	-1.0	13340000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1608014110.0	1609991922.0	1977812.0	False	22%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	74500000000.0	95512800000.0	74500000000.0	95512800000.0	74500000000.0	95512800000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1595774320.0	1609991922.0	14217602.0	False	20%	False	49.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	66650000000.0	83730000000.0	66650000000.0	83730000000.0	66650000000.0	83730000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1594908382.0	1609991922.0	15083540.0	False	47%	False	32.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	21390000000.0	40260000000.0	23440000000.0	44000000000.0	21390000000.0	40260000000.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Quan	Nước ngoài	1594901473.0	1609991922.0	15090449.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	19540000000.0	-1.0	19540000000.0	-1.0	19540000000.0	0.0	None	0.0	0.0	0.0	False	False	3.0	0.0	0.0
Quan	Nước ngoài	1592140487.0	1609991922.0	17851435.0	False	5%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	58860000000.0	62050000000.0	58860000000.0	62050000000.0	58860000000.0	62050000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1606375748.0	1609991922.0	3616174.0	False	20%	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18905200000.0	23631500000.0	18905200000.0	23631500000.0	18905200000.0	23631500000.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Quan	Hà Nội	1592029836.0	1609991922.0	17962086.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	16900000000.0	-1.0	16900000000.0	-1.0	16900000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1587005394.0	1609991922.0	22986528.0	False	None	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	58000000000.0	-1.0	58000000000.0	-1.0	58000000000.0	0.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	Nước ngoài	1588080601.0	1609991922.0	21911321.0	False	46%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20290000000.0	37750000000.0	20290000000.0	37750000000.0	20290000000.0	37750000000.0	None	0.0	3.0	0.0	False	False	9.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1601087592.0	1609991922.0	8904330.0	False	28%	False	3.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	25000000000.0	18000000000.0	25000000000.0	18000000000.0	25000000000.0	None	0.0	3.0	0.0	False	False	5.0	0.0	1.0
Quan	Nước ngoài	1587114399.0	1609991922.0	22877523.0	False	48%	False	18.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	25860000000.0	49470000000.0	25860000000.0	49470000000.0	25860000000.0	49470000000.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1603638919.0	1609991922.0	6353003.0	False	None	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	26192000000.0	-1.0	26192000000.0	-1.0	26192000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Quan	Nước ngoài	1588080519.0	1609991922.0	21911403.0	False	50%	False	18.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	28200000000.0	56110000000.0	28200000000.0	56110000000.0	28200000000.0	56110000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	Nước ngoài	1586957722.0	1609991922.0	23034200.0	False	27%	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	24010000000.0	32820000000.0	24010000000.0	32820000000.0	24010000000.0	32820000000.0	None	1.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1587392498.0	1609991922.0	22599424.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20160000000.0	-1.0	20160000000.0	-1.0	20160000000.0	0.0	None	1.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1586597939.0	1609991922.0	23393983.0	False	None	False	49.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	10590000000.0	-1.0	15790000000.0	-1.0	10590000000.0	0.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Quan	Nước ngoài	1586074890.0	1609991922.0	23917032.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	24010000000.0	-1.0	24010000000.0	-1.0	24010000000.0	0.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Quan	Nước ngoài	1584013179.0	1609991922.0	25978743.0	False	None	False	45.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	43500000000.0	-1.0	59600000000.0	-1.0	43500000000.0	0.0	None	2.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1608143516.0	1609991922.0	1848406.0	False	18%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	74500100000.0	90853700000.0	74500100000.0	90853700000.0	74500100000.0	90853700000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1586597787.0	1609991922.0	23394135.0	False	None	False	40.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	10970000000.0	-1.0	10970000000.0	-1.0	10970000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1582263157.0	1609991922.0	27728765.0	False	None	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	53900000000.0	-1.0	53900000000.0	-1.0	53900000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1608062765.0	1609991922.0	1929157.0	False	15%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	54500000000.0	64117600000.0	54500000000.0	64117600000.0	54500000000.0	64117600000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hòa Bình	1602518194.0	1609991922.0	7473728.0	False	None	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20429600000.0	-1.0	20429600000.0	-1.0	20429600000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Quan	Nước ngoài	1574565010.0	1609991922.0	35426912.0	False	50%	False	21.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	22350000000.0	44700000000.0	22350000000.0	44700000000.0	22350000000.0	44700000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1594901408.0	1609991922.0	15090514.0	False	None	False	48.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	31780000000.0	-1.0	31780000000.0	-1.0	31780000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1571121850.0	1609991922.0	38870072.0	False	40%	False	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	22020000000.0	36700000000.0	22020000000.0	36700000000.0	22020000000.0	36700000000.0	None	0.0	0.0	0.0	False	True	9.0	0.0	0.0
Quan	Hà Nội	1608014108.0	1609991922.0	1977814.0	False	22%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	54500100000.0	69871800000.0	54500100000.0	69871800000.0	54500100000.0	69871800000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1592168388.0	1609991922.0	17823534.0	False	50%	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	48700000000.0	96910000000.0	48700000000.0	96910000000.0	48700000000.0	96910000000.0	None	0.0	0.0	0.0	False	True	7.0	0.0	0.0
Quan	Nước ngoài	1608966676.0	1609991922.0	1025246.0	False	None	False	35.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	19650000000.0	-1.0	26080000000.0	-1.0	19650000000.0	0.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Quan	Nước ngoài	1592168385.0	1609991922.0	17823537.0	False	50%	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	49870000000.0	99230000000.0	49870000000.0	99230000000.0	49870000000.0	99230000000.0	None	0.0	0.0	0.0	False	True	9.0	0.0	0.0
Quan	Hà Nội	1607715331.0	1609991922.0	2276591.0	False	40%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	80460000000.0	134100000000.0	80460000000.0	134100000000.0	80460000000.0	134100000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1592165976.0	1609991922.0	17825946.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	12970000000.0	-1.0	12970000000.0	-1.0	12970000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1594220464.0	1609991922.0	15771458.0	False	44%	False	27.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	16430000000.0	28970000000.0	24090000000.0	42900000000.0	16430000000.0	28970000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hải Dương	1608020316.0	1609991922.0	1971606.0	False	None	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	54354500000.0	-1.0	54354500000.0	-1.0	54354500000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1606844714.0	1609991922.0	3147208.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	72710000000.0	-1.0	72710000000.0	-1.0	72710000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Quan	Nước ngoài	1592139448.0	1609991922.0	17852474.0	False	None	False	45.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	48160000000.0	-1.0	53400000000.0	-1.0	48160000000.0	0.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1607493244.0	1609991922.0	2498678.0	False	30%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	44361100000.0	63373000000.0	44361100000.0	63373000000.0	44361100000.0	63373000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1606455208.0	1609991922.0	3536714.0	False	40%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15164200000.0	25273600000.0	15164200000.0	25273600000.0	15164200000.0	25273600000.0	None	0.0	3.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1591251520.0	1609991922.0	18740402.0	False	48%	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	21810000000.0	42020000000.0	21810000000.0	42020000000.0	21810000000.0	42020000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Ninh Bình	1606970766.0	1609991922.0	3021156.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18436400000.0	-1.0	18436400000.0	-1.0	18436400000.0	0.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Quan	Nước ngoài	1590427538.0	1609991922.0	19564384.0	False	None	False	13.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	47730000000.0	-1.0	47730000000.0	-1.0	47730000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1589768425.0	1609991922.0	20223497.0	False	50%	False	35.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	26510000000.0	52740000000.0	26510000000.0	52740000000.0	26510000000.0	52740000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1607715327.0	1609991922.0	2276595.0	False	40%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	58860000000.0	98100000000.0	58860000000.0	98100000000.0	58860000000.0	98100000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1603132987.0	1609991922.0	6858935.0	False	None	False	9.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	55980000000.0	-1.0	55980000000.0	-1.0	55980000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1602751042.0	1609991922.0	7240880.0	False	40%	False	18.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	32920000000.0	54850000000.0	32920000000.0	54850000000.0	32920000000.0	54850000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1603118017.0	1609991922.0	6873905.0	False	29%	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	27400000000.0	38520000000.0	27400000000.0	38520000000.0	27400000000.0	38520000000.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Quan	Nước ngoài	1602505009.0	1609991922.0	7486913.0	False	31%	False	50.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	67780000000.0	97560000000.0	67780000000.0	97560000000.0	67780000000.0	97560000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1601641030.0	1609991922.0	8350892.0	False	29%	False	48.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17860000000.0	24990000000.0	17860000000.0	24990000000.0	17860000000.0	24990000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1588835667.0	1609991922.0	21156255.0	False	None	False	48.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	46900000000.0	-1.0	69400000000.0	-1.0	46900000000.0	0.0	None	7.0	0.0	0.0	False	False	5.0	0.0	0.0
Quan	Nước ngoài	1601302354.0	1609991922.0	8689568.0	False	34%	False	27.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	29000000000.0	43980000000.0	40900000000.0	62220000000.0	29000000000.0	43980000000.0	None	0.0	0.0	0.0	False	False	3.0	0.0	0.0
Quan	Ninh Bình	1607011836.0	1609991922.0	2980086.0	False	30%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	51817900000.0	74025500000.0	51817900000.0	74025500000.0	51817900000.0	74025500000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1599988457.0	1609991922.0	10003465.0	False	37%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	12500000000.0	19900000000.0	12500000000.0	19900000000.0	12500000000.0	19900000000.0	None	1.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1603281205.0	1609991922.0	6710717.0	False	20%	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18864400000.0	23580500000.0	18864400000.0	23580500000.0	18864400000.0	23580500000.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Quan	Nước ngoài	1599092177.0	1609991922.0	10899745.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	45900000000.0	-1.0	45900000000.0	-1.0	45900000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1588085668.0	1609991922.0	21906254.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	24900000000.0	-1.0	24900000000.0	-1.0	24900000000.0	0.0	None	0.0	3.0	0.0	False	True	9.0	0.0	0.0
Quan	Nước ngoài	1597751761.0	1609991922.0	12240161.0	False	49%	False	9.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17850000000.0	35280000000.0	17850000000.0	35280000000.0	17850000000.0	35280000000.0	None	0.0	0.0	0.0	False	False	4.0	0.0	0.0
Quan	Nước ngoài	1598603294.0	1609991922.0	11388628.0	False	None	False	21.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	79980000000.0	-1.0	79980000000.0	-1.0	79980000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1588080532.0	1609991922.0	21911390.0	False	50%	False	42.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	28170000000.0	56060000000.0	28170000000.0	56060000000.0	28170000000.0	56060000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	Nước ngoài	1597049288.0	1609991922.0	12942634.0	False	None	False	25.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	19486500000.0	-1.0	19486500000.0	-1.0	19486500000.0	0.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Quan	Nước ngoài	1587026717.0	1609991922.0	22965205.0	False	None	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	34300000000.0	-1.0	34300000000.0	-1.0	34300000000.0	0.0	None	8.0	0.0	0.0	False	False	7.0	0.0	0.0
Quan	Nước ngoài	1594208836.0	1609991922.0	15783086.0	False	None	False	48.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	74170000000.0	-1.0	93020000000.0	-1.0	74170000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Quan	Nước ngoài	1588080594.0	1609991922.0	21911328.0	False	46%	False	21.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	33740000000.0	62300000000.0	33740000000.0	62300000000.0	33740000000.0	62300000000.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Quan	Nước ngoài	1599045114.0	1609991922.0	10946808.0	False	50%	False	40.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	10150000000.0	20300000000.0	11550000000.0	23100000000.0	10150000000.0	20300000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1592482515.0	1609991922.0	17509407.0	False	12%	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	71650000000.0	81680000000.0	71650000000.0	81680000000.0	71650000000.0	81680000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	Nước ngoài	1592168401.0	1609991922.0	17823521.0	False	50%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	43170000000.0	85910000000.0	43170000000.0	85910000000.0	43170000000.0	85910000000.0	None	0.0	4.0	0.0	False	True	6.0	0.0	0.0
Quan	Nước ngoài	1594977629.0	1609991922.0	15014293.0	False	None	False	49.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	36150000000.0	-1.0	58350000000.0	-1.0	36150000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Quan	Hà Nội	1587005391.0	1609991922.0	22986531.0	False	None	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	57000000000.0	-1.0	57000000000.0	-1.0	57000000000.0	0.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Quan	Nước ngoài	1592168401.0	1609991922.0	17823521.0	False	50%	False	24.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	46230000000.0	91980000000.0	46230000000.0	91980000000.0	46230000000.0	91980000000.0	None	0.0	0.0	0.0	False	True	9.0	0.0	0.0
Quan	Nước ngoài	1590418282.0	1609991922.0	19573640.0	False	41%	False	9.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	51730000000.0	87670000000.0	51730000000.0	87670000000.0	51730000000.0	87670000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1590418397.0	1609991922.0	19573525.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	30710000000.0	-1.0	30710000000.0	-1.0	30710000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Quan	Nước ngoài	1589497162.0	1609991922.0	20494760.0	False	49%	False	21.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	13550000000.0	26590000000.0	18580000000.0	36550000000.0	13550000000.0	26590000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	1.0
Quan	Nước ngoài	1592168400.0	1609991922.0	17823522.0	False	50%	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	42630000000.0	84820000000.0	42630000000.0	84820000000.0	42630000000.0	84820000000.0	None	0.0	0.0	0.0	False	True	4.0	0.0	0.0
Quan	Nước ngoài	1586775028.0	1609991922.0	23216894.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	32500000000.0	-1.0	32500000000.0	-1.0	32500000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Nước ngoài	1600243193.0	1609991922.0	9748729.0	False	19%	False	8.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	9000000000.0	11166700000.0	9000000000.0	11166700000.0	9000000000.0	11166700000.0	None	7.0	72.0	2.0	False	False	9.0	0.0	6.0
Quan	Hải Dương	1586953394.0	1609991922.0	23038528.0	False	None	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15000000000.0	-1.0	15000000000.0	-1.0	15000000000.0	0.0	None	1784.0	0.0	0.0	False	False	8.0	0.0	0.0
Quan	Nước ngoài	1585506654.0	1609991922.0	24485268.0	True	42%	False	42.0	False	4.428571	5.0	0.0	2.0	0.0	0.0	None	None	13300000000.0	23000000000.0	13300000000.0	23000000000.0	13300000000.0	23000000000.0	None	28.0	169.0	7.0	False	False	9.0	0.0	15.0
Quan	Nước ngoài	1586598492.0	1609991922.0	23393430.0	False	None	False	35.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	21610000000.0	-1.0	26100000000.0	-1.0	21610000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1587238307.0	1609991922.0	22753615.0	False	None	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	21800000000.0	-1.0	21800000000.0	-1.0	21800000000.0	0.0	None	3.0	1.0	0.0	False	True	9.0	0.0	0.0
Quan	Hà Nội	1562224833.0	1609991922.0	47767089.0	True	41%	False	18.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	16700000000.0	9900000000.0	16700000000.0	9900000000.0	16700000000.0	None	825.0	19.0	3.0	False	True	9.0	1.0	4.0
Quan	Nước ngoài	1596792282.0	1609991922.0	13199640.0	False	25%	False	25.0	False	4.4545449999999995	7.0	2.0	2.0	0.0	0.0	None	None	8250000000.0	11000000000.0	8250000000.0	11000000000.0	8250000000.0	11000000000.0	None	33.0	235.0	11.0	False	False	9.0	0.0	33.0
Quan	Hà Nội	1551088083.0	1609991922.0	58903839.0	False	45%	False	35.0	False	4.8604650000000005	39.0	2.0	2.0	0.0	0.0	None	None	9900000000.0	18000000000.0	9900000000.0	18000000000.0	9900000000.0	18000000000.0	None	3025.0	89.0	43.0	False	True	8.0	0.0	121.0
Quan	TP. Hồ Chí Minh	1606836228.0	1609991922.0	3155694.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15789400000.0	-1.0	15789400000.0	-1.0	15789400000.0	0.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Quan	Hà Nội	1581788848.0	1609991922.0	28203074.0	True	47%	False	21.0	False	4.6	4.0	0.0	1.0	0.0	0.0	None	None	9500000000.0	17800000000.0	9500000000.0	17800000000.0	9500000000.0	17800000000.0	None	5.0	22.0	5.0	False	True	6.0	1.0	10.0
Quan	TP. Hồ Chí Minh	1582985945.0	1609991922.0	27005977.0	False	None	False	2.0	False	4.428571	6.0	0.0	0.0	0.0	1.0	None	None	23000000000.0	-1.0	23000000000.0	-1.0	23000000000.0	0.0	None	2.0	9.0	7.0	False	False	8.0	0.0	11.0
Quan	TP. Hồ Chí Minh	1604465232.0	1609991922.0	5526690.0	False	44%	False	5.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	12320000000.0	22000000000.0	12320000000.0	22000000000.0	12320000000.0	22000000000.0	None	0.0	49.0	1.0	False	False	5.0	0.0	3.0
Quan	Hà Nội	1568438811.0	1609991922.0	41553111.0	True	44%	False	28.0	False	4.884615	24.0	1.0	1.0	0.0	0.0	None	None	8900000000.0	16000000000.0	8900000000.0	16000000000.0	8900000000.0	16000000000.0	None	2277.0	62.0	26.0	False	True	8.0	1.0	70.0
Quan	TP. Hồ Chí Minh	1599530322.0	1609991922.0	10461600.0	False	None	False	1.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	32000000000.0	-1.0	32000000000.0	-1.0	32000000000.0	0.0	None	0.0	0.0	3.0	False	False	1.0	0.0	3.0
Quan	Hà Nội	1586531186.0	1609991922.0	23460736.0	False	50%	False	5.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	12000000000.0	24000000000.0	12000000000.0	24000000000.0	12000000000.0	24000000000.0	None	2114.0	19.0	1.0	False	False	8.0	1.0	1.0
