category	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discount	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Quan	Quần tây âu (2 Màu ĐEN  XANH) Nam Nữ Unisex [Thời trang nam]	Hà Nội	1603847592	1609991922	6144330	False	39%	False	28	False	5.0	13	0	0	0	0	None	None	10900000000	18000000000	10900000000	18000000000	10900000000	18000000000	None	788	258	13	False	False	9	0	1457
Quan	(VIDEO THẬT ) Quần  Âu Nam Côn Ống Dáng Ôm Vải Co Giãn Nhẹ QA01 [Thời trang nam] [XỊN MỊN]	Hà Nội	1605344956	1609991922	4646966	False	31%	False	28	False	5.0	13	0	0	0	0	None	None	12593900000	18252000000	12593900000	18252000000	12593900000	18252000000	None	0	45	13	False	False	8	0	171
Quan	Quần Kaki Nam Co giãn, Dáng Âu ôm gọn, phong cách Thời Trang Nam Cao cấp	Hà Nội	1592110691	1609991922	17881231	True	42%	False	28	False	4.651163	34	5	3	0	1	None	None	14500000000	25000000000	14500000000	25000000000	14500000000	25000000000	None	45	548	43	True	True	8	0	2112
Quan	Quần đùi thời trang nam phom 45-85kg Kynn shop	Hà Nội	1578056823	1609991922	31935099	True	47%	False	20	False	4.852941	625	31	10	7	7	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	159	644	680	True	True	9	0	2472
Quan	Quần Kaki Nam dáng côn vải co giãn nhẹ đẳng cấp thời trang nam cao cấp	Hà Nội	1607857144	1609991922	2134778	False	48%	False	35	False	5.0	3	0	0	0	0	None	None	12900000000	25000000000	12900000000	25000000000	12900000000	25000000000	None	7584	8471	3	False	False	9	1	312
Quan	(Hàng sịn ) Quần Âu Nam Đẹp KOREA vải mịn co dãn màu ghi nhạt, ghi đậm, đen, xanh đen [Thời trang nam]	TP. Hồ Chí Minh	1602213770	1609991922	7778152	True	45%	False	28	False	0.0	0	0	0	0	0	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	1	46	0	False	False	6	0	3
Quan	[Ảnh thật ở sau] Quần âu nam đen ống suông giản dị thời trang nam đồ nam chất lượng	TP. Hồ Chí Minh	1587229550	1609991922	22762372	False	None	False	5	False	3.0	0	0	1	0	0	None	None	20800000000	-1	20800000000	-1	20800000000	0	None	2	66	1	False	True	7	0	1
Quan	Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	1601091132	1609991922	8900790	True	50%	False	32	False	4.767442	38	2	2	0	1	None	None	7500000000	15000000000	8800000000	15000000000	7500000000	15000000000	None	11	159	43	False	False	8	1	2162
Quan	[Quần short nam] _ Quần đùi thời trang nam phom 40-75kg, Mã KA14	Hà Nội	1586462973	1609991922	23528949	True	47%	False	15	False	4.96	48	2	0	0	0	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	15	596	50	True	True	9	0	119
Quan	[Ảnh thật ở sau] Quần âu nam kẻ caro thời trang nam đồ nam chất lượng	TP. Hồ Chí Minh	1587225214	1609991922	22766708	False	None	False	10	False	0.0	0	0	0	0	0	None	None	21800000000	-1	21800000000	-1	21800000000	0	None	7	58	0	False	True	9	1	2
Quan	Quần Short Nam Dáng Ôm, vải Tuyết Mưa Mềm Mịn Phong Cách Thời Trang Nam Hàn Quốc	Hà Nội	1608715929	1609991922	1275993	False	47%	False	30	False	5.0	3	0	0	0	0	None	None	9500000000	18000000000	9500000000	18000000000	9500000000	18000000000	None	1	48	3	False	False	6	0	325
Quan	Quần Jeans 100 Tấc Thời Trang Nam Năng Động	Nước ngoài	1608780854	1609991922	1211068	False	None	False	40	False	0.0	0	0	0	0	0	None	None	54730000000	-1	54730000000	-1	54730000000	0	None	0	2	0	False	False	9	0	0
