category	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discount	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Phu kien Nam	NÓN THỜI TRANG NAM NỮ - NYY	TP. Hồ Chí Minh	1556543065	1609910398	53367333	True	25%	False	4	False	4.938462	62	2	1	0	0	None	None	4125000000	5500000000	4125000000	5500000000	4125000000	5500000000	None	53	90	65	False	True	6	0	245
Phu kien Nam	Mũ lưỡi trai – Nón kết thời trang nam chóp vuông logo lệch hình chim	None	1573102358	1609910398	36808040	False	34%	False	3	None	5.0	1	0	0	0	0	None	None	7900000000	12000000000	7900000000	12000000000	7900000000	12000000000	None	0	24	1	False	False	9	0	8
Phu kien Nam	Nón kết Dù SON VÁ DA CÀ ĐUÔI THỜI TRANG NAM	TP. Hồ Chí Minh	1606924743	1609910398	2985655	True	None	False	1	False	0.0	0	0	0	0	0	None	None	9500000000	-1	9500000000	-1	9500000000	0	None	0	6	0	False	False	3	0	0
Phu kien Nam	❌SIÊU CẤP❌Mũ lưỡi trai nón kết unisex nam nữ THÁI LAN CAO CẤP thời trang hot trend hàng Thái Lan	TP. Hồ Chí Minh	1601436882	1609910398	8473516	True	50%	False	13	False	4.6	9	0	0	0	1	None	None	13000000000	26000000000	13900000000	26000000000	13000000000	26000000000	None	5	404	10	False	True	9	1	364
Phu kien Nam	❌NÓN THÁI❌NÓN KẾT Mũ lưỡi trai unisex  nam nữ thêu chữ logo cực kì xịn xò thời trang hot trend nhập trực tiếp từ Thái La	TP. Hồ Chí Minh	1604944720	1609910398	4965678	False	None	False	5	False	5.0	6	0	0	0	0	None	None	14900000000	-1	14900000000	-1	14900000000	0	None	4	302	6	False	True	9	1	94
Phu kien Nam	[Form Cứng] Nón Kết Mũ Lưỡi Trai Thời Trang Nam Nữ Hot Trend hoa cúc	TP. Hồ Chí Minh	1582268286	1609910398	27642112	False	42%	False	8	False	4.911765	32	1	1	0	0	None	None	3200000000	5500000000	3200000000	5500000000	3200000000	5500000000	None	17	56	34	False	False	9	0	118
Phu kien Nam	NÓN BUCKET RẰN RI THỜI TRANG NAM	TP. Hồ Chí Minh	1603008515	1609910398	6901883	False	None	False	3	False	0.0	0	0	0	0	0	None	None	5590000000	-1	5590000000	-1	5590000000	0	None	0	1	0	False	False	1	0	0
Phu kien Nam	Cà vạt Nam tự thắt giá rẻ bản 5cm thời trang phong cách Hàn Quốc trẻ trung CV-512520  {Phụ Kiện Vest Nam – AdamZone}	Hà Nội	1567802747	1609910398	42107651	True	None	False	9	False	5.0	20	0	0	0	0	None	None	5490000000	-1	5490000000	-1	5490000000	0	None	24	190	20	False	True	9	0	73
Phu kien Nam	Combo 5 Đôi Tất Nam Thể Thao Cổ Ngắn Thời Trang	None	1607091268	1609910398	2819130	False	None	False	5	None	5.0	8	0	0	0	0	None	None	3100000000	-1	3100000000	-1	3100000000	0	None	6	367	8	False	False	6	0	362
Phu kien Nam	Mũ Len Thời Trang Nam Kèm Khăn Quàng Cổ	Hà Nội	1607226514	1609910398	2683884	True	45%	False	6	False	0.0	0	0	0	0	0	None	None	6600000000	12000000000	6600000000	12000000000	6600000000	12000000000	None	0	16	0	False	False	8	0	0
Phu kien Nam	Mũ(nón) thời trang Nam.	Khánh Hòa	1601263462	1609910398	8646936	False	None	False	1	False	0.0	0	0	0	0	0	None	None	18000000000	-1	18000000000	-1	18000000000	0	None	0	1	0	False	True	9	0	0
Phu kien Nam	Khăn cotton trùm đầu thời trang thể thao năng động cho nam 55X55Cm	Nước ngoài	1539489179	1609910398	70421219	True	38%	False	9	False	4.5	7	0	0	0	1	None	None	1240000000	2000000000	1240000000	2000000000	1240000000	2000000000	None	8	79	8	False	False	9	0	121
Phu kien Nam	Nón Kết Họa Tiết Rằn Ri Thời Trang Nam	Nước ngoài	1592374825	1609910398	17535573	False	49%	False	19	False	0.0	0	0	0	0	0	None	None	25497500000	49995200000	25497500000	49995200000	25497500000	49995200000	None	0	6	0	False	False	7	0	0
Phu kien Nam	Mũ lưỡi trai cotton form đẹp, thời trang cho cả nam và nữ	None	1593007060	1609910398	16903338	False	14%	False	1	None	5.0	28	0	0	0	0	None	None	16000000000	18700000000	16000000000	18700000000	16000000000	18700000000	None	2637	475	28	False	True	8	1	309
Phu kien Nam	[ Hàng Mới 2020 ] Nón Kết Under Phối Đuôi - Thời Trang Nam	TP. Hồ Chí Minh	1597230643	1609910398	12679755	False	None	False	3	False	0.0	0	0	0	0	0	None	None	4929900000	-1	4929900000	-1	4929900000	0	None	0	1	0	False	False	4	0	0
Phu kien Nam	Mũ Beret Giữ Ấm Thời Trang Nam	Nước ngoài	1591168930	1609910398	18741468	False	None	False	8	False	0.0	0	0	0	0	0	None	None	19010000000	-1	19010000000	-1	19010000000	0	None	0	1	0	False	False	9	0	0
Phu kien Nam	Mũ nồi thời trang cho nam	Nước ngoài	1529645371	1609910398	80265027	False	None	False	6	False	4.8	34	5	0	1	0	None	None	4500000000	-1	4700000000	-1	4500000000	0	None	44	70	40	False	False	9	0	284
Phu kien Nam	Mũ Lưỡi Trai Chống Nắng Thời Trang Nam	Nước ngoài	1605151081	1609910398	4759317	False	50%	False	3	False	0.0	0	0	0	0	0	None	None	38680000000	76960000000	38680000000	76960000000	38680000000	76960000000	None	0	0	0	False	False	8	0	0
Phu kien Nam	Mũ Lưỡi Trai hàn quốc Reclusive ❤️ Nón Lưỡi Trai Thời trang ❤️ Nón Kết nam nữ đẹp	Hà Nội	1603171893	1609910398	6738505	False	None	False	4	False	5.0	8	0	0	0	0	None	None	12900000000	-1	12900000000	-1	12900000000	0	None	7152	831	8	False	False	8	0	455
Phu kien Nam	Mũ Lưỡi Trai Thời Trang Nam 2020 Ahegao Is Love Rare Dangk Meme Hat1	Nước ngoài	1603740108	1609910398	6170290	False	50%	False	4	False	0.0	0	0	0	0	0	None	None	16480000000	32780000000	16480000000	32780000000	16480000000	32780000000	None	0	2	0	False	False	3	0	0
Phu kien Nam	5 Đôi Tất Chân Len Giữ Ấm Thời Trang Nam Ckc 77	Nước ngoài	1606136303	1609910398	3774095	False	None	False	1	False	0.0	0	0	0	0	0	None	None	28590000000	-1	28590000000	-1	28590000000	0	None	0	1	0	False	False	6	0	0
Phu kien Nam	Nón mũ lưỡi trai NY đen nam nữ đẹp Logo Thêu New York vải kaki trẻ trung thời trang	TP. Hồ Chí Minh	1570412164	1609910398	39498234	True	50%	False	1	False	4.7708330000000005	43	3	0	0	2	None	None	2500000000	5000000000	2500000000	5000000000	2500000000	5000000000	None	70	275	48	False	True	8	1	172
Phu kien Nam	Nón Lưỡi Trai Vải Dù Cao Cấp Full Tem Thời Trang Nam Nữ - MS14	TP. Hồ Chí Minh	1588741169	1609910398	21169229	False	40%	False	1	False	5.0	15	0	0	0	0	None	None	6900000000	11500000000	6900000000	11500000000	6900000000	11500000000	None	1285	70	15	False	False	7	0	201
Phu kien Nam	Combo 10 đôi tất nam uni khử mùi cổ cao	None	1511352238	1609910398	98558160	False	34%	False	1	None	4.767568	165	8	6	1	5	None	None	9900000000	15000000000	9900000000	15000000000	9900000000	15000000000	None	48	595	185	False	True	1	0	528
Phu kien Nam	Khăn cài túi áo Vest họa tiết Paisley dành cho nam - Phụ kiện cài áo cao cấp thời trang	Hà Nội	1602428989	1609910398	7481409	False	23%	False	20	False	5.0	6	0	0	0	0	None	None	5290000000	6900000000	6580000000	6900000000	5290000000	6900000000	None	24	413	6	False	False	9	0	20
Phu kien Nam	[ FREESHIP TOÀN QUỐC ] Mũ Nón Lưỡi Trai Thời Trang Nam Nữ Converse Siêu Đẹp Quai Kim Loại Cao Cấp - BH 3 Tháng Sử Dụng	Hà Nội	1553867676	1609910398	56042722	False	46%	False	3	False	4.7647059999999986	14	2	1	0	0	None	None	5988800000	11000000000	5988800000	11000000000	5988800000	11000000000	None	1155	137	17	False	False	4	1	58
Phu kien Nam	Nón Kết - Mũ Lưỡi Trai BIGCITYBOY Binz Thời Trang NAM/NỮ , Cực Hot	TP. Hồ Chí Minh	1602261172	1609910398	7649226	True	None	False	7	False	4.851852	25	0	2	0	0	None	None	3200000000	-1	6000000000	-1	3200000000	0	None	14	335	27	False	False	8	0	97
Phu kien Nam	Nón Lưỡi Trai Nam Nữ Đẹp Có Dây Kéo Hình Con Mắt Siêu Ngầu	TP. Hồ Chí Minh	1598658472	1609910398	11251926	False	5%	False	3	False	0.0	0	0	0	0	0	None	None	5700000000	6000000000	5700000000	6000000000	5700000000	6000000000	None	57	299	0	False	False	8	0	4
Phu kien Nam	Cà vạt Nam tự thắt giá rẻ bản 5cm thời trang phong cách Hàn Quốc trẻ trung CV-512520  {Phụ Kiện Vest Nam – AdamZone}	Hà Nội	1567802747	1609910398	42107651	True	None	False	9	False	5.0	20	0	0	0	0	None	None	5490000000	-1	5490000000	-1	5490000000	0	None	24	190	20	False	True	9	0	73
Phu kien Nam	Tất chống trượt chất liệu thoáng khí thời trang dành cho nam giới	Nước ngoài	1582513381	1609910398	27397017	False	50%	False	5	None	5.0	78	0	0	0	0	None	None	1100000000	2190000000	1100000000	2190000000	1100000000	2190000000	None	10	312	78	False	True	7	0	409
Phu kien Nam	Cà vạt Nam giá rẻ bản to 8cm thời trang, cà vạt công sở, CV-801, CV-820 {Phụ Kiện Vest Nam – AdamZone}	Hà Nội	1568146908	1609910398	41763490	True	None	False	18	False	4.943396	51	1	1	0	0	None	None	1290000000	-1	5290000000	-1	1290000000	0	None	38	771	53	False	True	9	0	226
Phu kien Nam	MBH3X - Set khăn mũ len lót lông nam nữ hot hit (Video thật)	Hà Nội	1608795890	1609910398	1114508	False	44%	False	5	False	5.0	1	0	0	0	0	None	None	4500000000	8000000000	4500000000	8000000000	4500000000	8000000000	None	0	51	1	False	False	5	0	1
Phu kien Nam	(SP Kèm Video) COMBO 5 ĐÔI TẤT NAM CỔ NGẮN HÀNG DƯ GIÁ RẺ, CHỐNG HÔI CHÂN, KHÁNG KHUẨN	Hà Nội	1597828678	1609910398	12081720	True	30%	False	6	False	4.936306	149	6	2	0	0	None	None	5565000000	7950000000	5565000000	7950000000	5565000000	7950000000	None	33	533	157	True	True	8	1	573
Phu kien Nam	Nón Thủy Thủ Thời Trang Nam Cá Tính 1229	Nước ngoài	1609229603	1609910398	680795	False	None	False	8	False	0.0	0	0	0	0	0	None	None	26660000000	-1	35350000000	-1	26660000000	0	None	0	3	0	False	False	3	0	0
Phu kien Nam	Mũ Lưỡi Trai Che Tai Giữ Ấm Thời Trang Nam	Nước ngoài	1604565682	1609910398	5344716	False	50%	False	3	None	0.0	0	0	0	0	0	None	None	8690000000	17300000000	9160000000	18210000000	8690000000	17300000000	None	0	9	0	False	False	9	0	0
Phu kien Nam	Nơ đeo cài cổ áo Vest Nam 2 lớp thời trang đính đá và nhiều mẫu họa tiết NO-80 {Phụ Kiện Vest Nam – AdamZone}	None	1575568486	1609910398	34341912	False	None	False	19	None	4.961538	25	1	0	0	0	None	None	8899900000	-1	8899900000	-1	8899900000	0	None	14	288	26	False	True	9	0	81
Phu kien Nam	Nón Kết Dạng Lưới Thời Trang Nam	Nước ngoài	1598758116	1609910398	11152282	False	50%	False	5	False	0.0	0	0	0	0	0	None	None	14360000000	28570000000	14360000000	28570000000	14360000000	28570000000	None	0	1	0	False	False	4	0	0
Phu kien Nam	Cà - vạt Hàn Quốc thời trang nam doanh nhân phong cách Anh Quốc	Nước ngoài	1572492822	1609910398	37417576	False	None	False	11	False	0.0	0	0	0	0	0	None	None	16400000000	-1	16400000000	-1	16400000000	0	None	0	0	0	False	False	4	0	0
Phu kien Nam	Mũ Lưỡi Trai ❤ FREESHIP ❤ Nón kết nam nữ thời trang	Hà Nội	1563016135	1609910398	46894263	True	None	False	2	False	4.714286	24	2	1	0	1	None	None	3800000000	-1	3800000000	-1	3800000000	0	None	12982	76	28	False	True	5	0	640
Phu kien Nam	NÓN LƯỠI TRAI THỜI TRANG - MŨ LƯỠI TRAI NAM (NON-006)	TP. Hồ Chí Minh	1573820504	1609910398	36089894	True	10%	False	1	False	4.924242	63	1	2	0	0	None	None	8900000000	9900000000	8900000000	9900000000	8900000000	9900000000	None	84	1013	66	False	True	9	0	177
Phu kien Nam	Thắt Lưng Da Thời Trang Nam Lịch Lãm	Nước ngoài	1592376952	1609910398	17533446	False	24%	False	1	False	0.0	0	0	0	0	0	None	None	4390000000	5764000000	4390000000	5764000000	4390000000	5764000000	None	0	0	0	False	True	7	0	0
Phu kien Nam	Thắt Lưng Da Thời Trang Nam Lịch Lãm	Nước ngoài	1585052433	1609910398	24857965	False	None	False	14	False	0.0	0	0	0	0	0	None	None	8800000000	-1	9700000000	-1	8800000000	0	None	0	1	0	False	False	8	0	0
Phu kien Nam	Nón lưỡi trai cao cấp unisex nam nữ thêu chữ logo cực kì xịn xò thời trang hot trend	TP. Hồ Chí Minh	1584127511	1609910398	25782887	True	50%	False	1	False	4.820513	36	1	1	0	1	None	None	13000000000	26000000000	13000000000	26000000000	13000000000	26000000000	None	21	545	39	False	True	6	1	2137
Phu kien Nam	Mũ Len Kèm Khăn Nam Nữ Nón Len Mùa Đông Giữ Ấm Kiểu Dáng Thời Trang [QQ-118]	Quảng Ninh	1603308144	1609910398	6602254	False	34%	False	6	False	4.705882	15	1	0	0	1	None	None	2500000000	3000000000	9900000000	15000000000	2500000000	3000000000	None	21	818	17	False	False	9	0	239
Phu kien Nam	NÓN LƯỠI TRAI THỜI TRANG - MŨ LƯỠI TRAI NAM (NON-009)	TP. Hồ Chí Minh	1573821019	1609910398	36089379	True	10%	False	1	False	4.678571	23	3	0	2	0	None	None	8900000000	9900000000	8900000000	9900000000	8900000000	9900000000	None	18	404	28	False	True	9	0	75
Phu kien Nam	Mũ nón nam nữ thời trang hip hop	Hà Nội	1578479156	1609910398	31431242	False	None	False	2	False	4.987805000000002	81	1	0	0	0	None	None	9900000000	-1	9900000000	-1	9900000000	0	None	53	37	82	False	True	5	0	109
Phu kien Nam	Áo Len Cổ Lọ Dài Tay Thời Trang Nam	Nước ngoài	1596100723	1609910398	13809675	False	40%	False	12	False	0.0	0	0	0	0	0	None	None	8100000000	13500000000	8100000000	13500000000	8100000000	13500000000	None	0	8	0	False	False	9	0	0
Phu kien Nam	Thắt Lưng Da Thời Trang Nam Lịch Lãm	Nước ngoài	1585052456	1609910398	24857942	False	None	False	48	False	0.0	0	0	0	0	0	None	None	8600000000	-1	10400000000	-1	8600000000	0	None	0	1	0	False	False	9	0	0
Phu kien Nam	Nơ Cài Cổ Áo Thời Trang Nam	Nước ngoài	1575118512	1609910398	34791886	False	None	False	17	False	0.0	0	0	0	0	0	None	None	18100000000	-1	24100000000	-1	18100000000	0	None	0	1	0	False	False	3	0	0
Phu kien Nam	Nón Bóng Chày Dior Thời Trang Nam Cá Tính 4	Nước ngoài	1603065042	1609910398	6845356	False	10%	False	4	False	0.0	0	0	0	0	0	None	None	37620000000	41770000000	37620000000	41770000000	37620000000	41770000000	None	0	4	0	False	False	4	0	0
Phu kien Nam	Nón bóng chày mềm thời trang nam năng động	Nước ngoài	1585405465	1609910398	24504933	False	49%	False	4	False	0.0	0	0	0	0	0	None	None	7550000000	14780000000	7550000000	14780000000	7550000000	14780000000	None	0	1	0	False	False	9	0	0
Phu kien Nam	Mũ lưỡi trai phong cách thời trang hiện đại Hàn Quốc cho cả nam và nữ	None	1593392710	1609910398	16517688	False	22%	False	4	None	5.0	18	0	0	0	0	None	None	12900000000	16600000000	12900000000	16600000000	12900000000	16600000000	None	1662	159	18	False	False	9	1	152
Phu kien Nam	Mũ Lưỡi Trai Da Bò Giữ Ấm Thời Trang Nam Trung Niên	Nước ngoài	1601809596	1609910398	8100802	False	20%	False	19	False	0.0	0	0	0	0	0	None	None	35150000000	44140000000	38150000000	47880000000	35150000000	44140000000	None	0	4	0	False	False	9	0	0
Phu kien Nam	Nón Bóng Chày Lv Thời Trang Nam Cá Tính	Nước ngoài	1608291490	1609910398	1618908	False	10%	False	3	False	0.0	0	0	0	0	0	None	None	43500000000	48270000000	43500000000	48270000000	43500000000	48270000000	None	0	0	0	False	False	3	0	0
Phu kien Nam	Mũ lưỡi trai lưới phong cách thời trang cá tính cho cả nam và nữ	Nghệ An	1593008438	1609910398	16901960	True	37%	False	1	False	5.0	19	0	0	0	0	None	None	14900000000	23700000000	14900000000	23700000000	14900000000	23700000000	None	3307	95	19	False	True	7	1	90
Phu kien Nam	Ghim cài áo Vest Nam Lapel Pin thời trang hình đôi cánh GH-176, Lapel Pin cài Vest Nam {Phụ Kiện vest Nam - AdamZone}	Hà Nội	1567170031	1609910398	42740367	True	23%	False	2	False	4.84375	30	1	0	0	1	None	None	7700000000	10000000000	7700000000	10000000000	7700000000	10000000000	None	58	139	32	False	True	8	0	108
Phu kien Nam	NÓN KẾT JEANS CHỮ THỜI TRANG NAM	TP. Hồ Chí Minh	1607706554	1609910398	2203844	False	20%	False	3	False	0.0	0	0	0	0	0	None	None	4400000000	5500000000	4400000000	5500000000	4400000000	5500000000	None	0	0	0	False	False	4	0	0
Phu kien Nam	Nón thời trang nam cao cấp đen họa tiết cọp xanh	TP. Hồ Chí Minh	1590220763	1609910398	19689635	False	None	False	1	False	0.0	0	0	0	0	0	None	None	17000000000	-1	17000000000	-1	17000000000	0	None	0	1	0	False	False	5	0	0
Phu kien Nam	NÓN KẾT DÙ S CỰC HOT THỜI TRANG NAM CÁ TÍNH	None	1559606039	1609910398	50304359	False	None	False	4	None	0.0	0	0	0	0	0	None	None	6500000000	-1	6500000000	-1	6500000000	0	None	0	6	0	False	True	2	0	0
Phu kien Nam	Mũ lưỡi trai mùa đông Nalansong logo giữa – thời trang nam	Hà Nội	1576895774	1609910398	33014624	True	43%	False	3	False	0.0	0	0	0	0	0	None	None	8500000000	15000000000	8500000000	15000000000	8500000000	15000000000	None	1	11	0	False	False	9	0	1
Phu kien Nam	Tất thể thao nam nữ cổ cao thời trang cao cấp A đi Đas - Hàng Xuất Khẩu	Hà Nội	1608356362	1609910398	1554036	False	None	False	6	False	5.0	12	0	0	0	0	None	None	2750000000	-1	2750000000	-1	2750000000	0	None	1	81	12	False	False	8	0	874
Phu kien Nam	Mũ Len Giữ Ấm Tai Thời Trang Nam Trung Niên	Nước ngoài	1591942927	1609910398	17967471	True	43%	False	6	False	0.0	0	0	0	0	0	None	None	5570000000	9840000000	5570000000	9840000000	5570000000	9840000000	None	0	34	0	False	False	8	0	0
Phu kien Nam	Tất thể thao xuất khẩu thời trang nam nữ	Hà Nội	1575816611	1609910398	34093787	True	None	False	2	False	4.960265	145	6	0	0	0	None	None	2000000000	-1	2000000000	-1	2000000000	0	None	466	1940	151	False	False	6	0	923
Phu kien Nam	Nón Kết Thời Trang Nam Louis Vuitton	Nước ngoài	1604841013	1609910398	5069385	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	46200000000	91940000000	46200000000	91940000000	46200000000	91940000000	None	0	3	0	False	False	9	0	0
Phu kien Nam	Mũ Lưỡi Trai Phối Lông Thời Trang Nam	Nước ngoài	1603336952	1609910398	6573446	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	13760000000	27380000000	13760000000	27380000000	13760000000	27380000000	None	0	1	0	False	False	9	0	0
Phu kien Nam	Mũ Lưỡi Trai Nike Thời Trang Nam	Nước ngoài	1597312565	1609910398	12597833	False	50%	False	10	False	0.0	0	0	0	0	0	None	None	20990000000	41770000000	24380000000	48510000000	20990000000	41770000000	None	0	2	0	False	False	9	0	0
Phu kien Nam	Giày lười da nam cao cấp,Thời trang nam	Hà Nội	1592125718	1609910398	17784680	False	None	False	2	False	0.0	0	0	0	0	0	None	None	230000000000	-1	230000000000	-1	230000000000	0	None	27	35	0	False	False	1	0	0
Phu kien Nam	Set Mũ Len Trùm Đầu & Khăn Choàng Cổ Đa Năng Thời Trang Nam	Nước ngoài	1599873450	1609910398	10036948	False	None	False	5	False	0.0	0	0	0	0	0	None	None	20950000000	-1	21430000000	-1	20950000000	0	None	0	0	0	False	False	7	0	0
Phu kien Nam	Kẹp cà vạt Nam thời trang màu Bạc 4cm phù hợp cà vạt bản 4,5cm trở lên {Phụ Kiện Vest nam - AdamZone}	Hà Nội	1564943479	1609910398	44966919	True	None	False	7	False	4.945946	35	2	0	0	0	None	None	1900000000	-1	3200000000	-1	1900000000	0	None	16	328	37	False	True	7	0	124
Phu kien Nam	Nón Kết Thời Trang Nam Chất Dù Xịn (Đen)	TP. Hồ Chí Minh	1571243226	1609910398	38667172	True	None	False	1	False	0.0	0	0	0	0	0	None	None	3900000000	-1	3900000000	-1	3900000000	0	None	0	4	0	False	False	7	1	1
Phu kien Nam	Nón kết thời trang nam cao cấp NYC trắng đen	TP. Hồ Chí Minh	1592839543	1609910398	17070855	False	None	False	2	False	0.0	0	0	0	0	0	None	None	17000000000	-1	17000000000	-1	17000000000	0	None	183	1	0	False	False	4	0	0
Phu kien Nam	Cà vạt Nam giá rẻ bản to 8cm thời trang, cà vạt công sở, CV-801, CV-809 {Phụ Kiện Vest Nam – AdamZone}	Hà Nội	1567633048	1609910398	42277350	True	None	False	17	False	4.9	28	1	1	0	0	None	None	5200000000	-1	5200000000	-1	5200000000	0	None	11	100	30	False	False	9	0	134
Phu kien Nam	Nón kết Lá bài ^oo^ Thời trang Nam	None	1509707674	1609910398	100202724	False	None	False	1	None	0.0	0	0	0	0	0	None	None	6200000000	-1	6200000000	-1	6200000000	0	None	3	2	0	False	True	2	0	0
Phu kien Nam	COMBO 2 đôi tất (vớ) nam cổ ngắn  chất đẹp giá rẻ -  Made in Vietnam	Hà Nội	1598199156	1609910398	11711242	True	10%	False	1	False	4.972452	354	8	1	0	0	None	None	1800000000	2000000000	1800000000	2000000000	1800000000	2000000000	None	107	321	363	True	True	4	0	777
Phu kien Nam	Nón Kết Đen ❤FREESHIP❤ Mũ lưỡi trai nam nữ thời trang Hàn Quốc hàng chất lượng tốt loại 1	None	1599017584	1609910398	10892814	False	10%	False	1	None	5.0	1	0	0	0	0	None	None	9900000000	11000000000	9900000000	11000000000	9900000000	11000000000	None	6	116	1	False	False	5	0	1
Phu kien Nam	Nơ cài cổ áo và Khăn cài túi áo Vest thời trang NO-80 và khăn KT-10 {Phụ Kiện Áo Vest Nam - AdamZone}	None	1542700486	1609910398	67209912	False	None	False	8	None	4.73913	20	2	0	0	1	None	None	4200000000	-1	8900000000	-1	4200000000	0	None	21	225	23	False	True	9	0	82
Phu kien Nam	Tất lười nam, vớ lười nam thể thao cao cấp INERMAN kháng khuẩn, khử mùi hôi chân SOCADI03070	Hà Nội	1569141410	1609910398	40768988	True	50%	False	4	False	4.890351	208	18	0	1	1	None	None	900000000	1800000000	900000000	1800000000	900000000	1800000000	None	2637	1258	228	False	True	6	1	2438
Phu kien Nam	Tất Vớ nam nữ kháng khuẩn xuất nhật full cotton thấm hút mồ hôi VT001	Hà Nội	1593531010	1609910398	16379388	True	2%	False	3	False	4.804167	216	12	6	1	5	None	None	590000000	600000000	590000000	600000000	590000000	600000000	None	117	760	240	False	False	3	1	11615
Phu kien Nam	[THỜI TRANG NAM]5 Pieces Set Gift Box Business Formal Necktie Handkerchief Cufflink Mens Tie	Nước ngoài	1560846082	1609910398	49064316	False	None	False	18	False	0.0	0	0	0	0	0	None	None	12700000000	-1	12700000000	-1	12700000000	0	None	0	4	0	False	True	9	0	0
Phu kien Nam	Mũ lưỡi trai cá sâu ❤️ Nón Kết cá sấu ❤️ Nón kết nam thời trang ❤️ Mũ lưỡi trai nam nữ đẹp	Hà Nội	1594923429	1609910398	14986969	False	None	False	3	False	5.0	10	0	0	0	0	None	None	12000000000	-1	12000000000	-1	12000000000	0	None	5324	716	10	False	False	9	0	329
Phu kien Nam	cà vạt thời trang nam Gucci	Hà Nội	1604090544	1609910398	5819854	False	20%	False	2	False	0.0	0	0	0	0	0	None	None	102400000000	128000000000	102400000000	128000000000	102400000000	128000000000	None	0	18	0	False	False	9	0	0
Phu kien Nam	Mũ bảo hiểm thời trang nam hàng công ty dày đẹp	Hải Phòng	1569310922	1609910398	40599476	False	33%	False	2	False	0.0	0	0	0	0	0	None	None	6000000000	9000000000	6000000000	9000000000	6000000000	9000000000	None	0	5	0	False	False	3	0	0
Phu kien Nam	Vớ cổ thấp thời trang mùa hè dành cho nam	Nước ngoài	1597410497	1609910398	12499901	False	40%	False	3	False	4.852941	32	0	1	1	0	None	None	495000000	825000000	495000000	825000000	495000000	825000000	None	4	96	34	False	False	9	0	176
Phu kien Nam	Nơ cài cổ Áo Sơ Mi Vest thời trang Nam cao cấp NO-118-119 {Phụ Kiện Áo Vest - AdamZone}	Hà Nội	1544868459	1609910398	65041939	True	None	False	2	False	0.0	0	0	0	0	0	None	None	4900000000	-1	4900000000	-1	4900000000	0	None	0	12	0	False	True	2	0	1
Phu kien Nam	[THỜI TRANG NAM]Pattern Plaid Stripe Men 43cmX43cm Handkerchief	Nước ngoài	1560846083	1609910398	49064315	False	None	False	4	False	0.0	0	0	0	0	0	None	None	3970000000	-1	3970000000	-1	3970000000	0	None	0	1	0	False	False	6	0	2
Phu kien Nam	Mũ Beret Chơi Golf Thời Trang Nam	Nước ngoài	1604564206	1609910398	5346192	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	7270000000	14470000000	7900000000	15720000000	7270000000	14470000000	None	0	0	0	False	False	9	0	0
Phu kien Nam	Mũ Vành Tròn Thời Trang Nam Retro	Nước ngoài	1609122214	1609910398	788184	False	None	False	3	False	0.0	0	0	0	0	0	None	None	43380000000	-1	43380000000	-1	43380000000	0	None	0	1	0	False	False	9	0	0
Phu kien Nam	Nón kết thời trang nam cao cấp logo vuông Add	TP. Hồ Chí Minh	1590218164	1609910398	19692234	False	None	False	4	False	0.0	0	0	0	0	0	None	None	17000000000	-1	17000000000	-1	17000000000	0	None	0	1	0	False	False	7	0	0
Phu kien Nam	Thời Trang Nam,Giay Nam Cao Cấp L55	Hà Nội	1608433755	1609910398	1476643	False	None	False	1	False	0.0	0	0	0	0	0	None	None	230000000000	-1	230000000000	-1	230000000000	0	None	1	0	0	False	False	1	0	0
Phu kien Nam	Mũ Lưỡi Trai Thời Trang Nam Phong Cách Bitcoin	Nước ngoài	1606468730	1609910398	3441668	False	29%	False	8	False	0.0	0	0	0	0	0	None	None	17750000000	25000000000	17750000000	25000000000	17750000000	25000000000	None	0	1	0	False	False	3	0	0
Phu kien Nam	Nón kết thời trang nam cao cấp Vcs trái viền lưỡi	TP. Hồ Chí Minh	1590220218	1609910398	19690180	False	None	False	6	False	0.0	0	0	0	0	0	None	None	17000000000	-1	17000000000	-1	17000000000	0	None	0	1	0	False	False	6	0	0
Phu kien Nam	Nón nồi beret kiểu nhật bản cổ điển thời trang nam	Nước ngoài	1587913857	1609910398	21996541	False	None	False	1	False	5.0	1	0	0	0	0	None	None	16440000000	-1	16440000000	-1	16440000000	0	None	3	24	1	False	False	9	0	1
Phu kien Nam	NÓN BUCKET TAI BÈO THÊU CHỮ THỜI TRANG NAM	TP. Hồ Chí Minh	1606986983	1609910398	2923415	False	30%	False	2	False	0.0	0	0	0	0	0	None	None	3500000000	5000000000	3500000000	5000000000	3500000000	5000000000	None	0	0	0	False	False	1	0	0
Phu kien Nam	Tất Chân Nike Thời Trang Nam	Nước ngoài	1600829625	1609910398	9080773	False	50%	False	50	None	0.0	0	0	0	0	0	None	None	25090000000	49930000000	29230000000	58170000000	25090000000	49930000000	None	0	6	0	False	False	7	0	0
